date,site,observer,measurement_type,plot,monolayer,plot_location,bed_depth,mussel_length,top,under,entered_by,checked_by,notes
2016-09-15,North Beach,AM/KH,Mussel depth,2,NA,4,100,NA,NA,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel depth,2,NA,5,50,NA,NA,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel length,3,NA,NA,NA,20,1,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel length,3,NA,NA,NA,60,4,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel length,3,NA,NA,NA,70,3,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel length,3,NA,NA,NA,80,2,1,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel depth,3,NA,1,50,NA,NA,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel depth,3,NA,2,60,NA,NA,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel depth,3,NA,3,70,NA,NA,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel depth,3,NA,4,90,NA,NA,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel depth,3,NA,5,70,NA,NA,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel length,4,NA,NA,NA,50,4,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel length,4,NA,NA,NA,70,1,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel length,4,NA,NA,NA,80,3,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel length,4,NA,NA,NA,90,2,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel depth,4,NA,1,60,NA,NA,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel depth,4,NA,2,90,NA,NA,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel depth,4,NA,3,50,NA,NA,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel depth,4,NA,4,80,NA,NA,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel depth,4,NA,5,60,NA,NA,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel length,5,NA,NA,NA,40,5,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel length,5,NA,NA,NA,50,1,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel length,5,NA,NA,NA,60,2,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel length,5,NA,NA,NA,70,2,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel depth,5,NA,1,50,NA,NA,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel depth,5,NA,2,50,NA,NA,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel depth,5,NA,3,60,NA,NA,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel depth,5,NA,4,80,NA,NA,NA,NA,AG,NA
2016-09-15,North Beach,AM/KH,Mussel depth,5,NA,5,60,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,1,NA,NA,NA,30,2,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,1,NA,NA,NA,40,1,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,1,NA,NA,NA,50,3,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,1,NA,NA,NA,60,2,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,1,NA,NA,NA,70,2,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,1,NA,1,90,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,1,NA,2,50,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,1,NA,3,50,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,1,NA,4,100,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,1,NA,5,50,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,2,NA,NA,NA,30,1,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,2,NA,NA,NA,40,1,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,2,NA,NA,NA,50,7,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,2,NA,NA,NA,60,1,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,2,NA,1,100,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,2,NA,2,90,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,2,NA,3,80,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,2,NA,4,120,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,2,NA,5,60,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,3,NA,NA,NA,30,2,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,3,NA,NA,NA,40,1,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,3,NA,NA,NA,50,3,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,3,NA,NA,NA,60,1,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,3,NA,NA,NA,70,2,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,3,NA,NA,NA,80,1,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,3,NA,1,150,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,3,NA,2,80,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,3,NA,3,70,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,3,NA,4,70,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,3,NA,5,60,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,4,NA,NA,NA,40,1,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,4,NA,NA,NA,50,4,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,4,NA,NA,NA,60,3,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,4,NA,NA,NA,70,2,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,4,NA,1,130,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,4,NA,2,70,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,4,NA,3,100,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,4,NA,4,60,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,4,NA,5,60,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,5,NA,NA,NA,40,4,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,5,NA,NA,NA,50,1,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel length,5,NA,NA,NA,60,5,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,5,NA,1,80,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,5,NA,2,80,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,5,NA,3,60,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,5,NA,4,70,NA,NA,NA,NA,AG,NA
2016-09-17,Fifth Beach,AM/TB,Mussel depth,5,NA,5,30,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,1,NA,NA,NA,20,1,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,1,NA,NA,NA,30,3,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,1,NA,NA,NA,50,2,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,1,NA,NA,NA,60,3,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,1,NA,NA,NA,70,1,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,1,NA,1,60,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,1,NA,2,90,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,1,NA,3,60,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,1,NA,4,70,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,1,NA,5,80,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,2,NA,NA,NA,20,2,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,2,NA,NA,NA,40,2,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,2,NA,NA,NA,50,1,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,2,NA,NA,NA,70,4,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,2,NA,NA,NA,90,1,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,2,NA,1,80,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,2,NA,2,70,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,2,NA,3,100,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,2,NA,4,80,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,2,NA,5,160,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,3,NA,NA,NA,40,2,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,3,NA,NA,NA,70,4,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,3,NA,NA,NA,80,2,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,3,NA,NA,NA,90,1,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,3,NA,NA,NA,100,1,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,3,NA,1,110,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,3,NA,2,110,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,3,NA,3,100,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,3,NA,4,40,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,3,NA,5,160,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,4,NA,NA,NA,50,1,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,4,NA,NA,NA,60,5,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,4,NA,NA,NA,70,2,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,4,NA,NA,NA,80,1,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,4,NA,NA,NA,100,1,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,4,NA,1,140,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,4,NA,2,70,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,4,NA,3,150,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,4,NA,4,110,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,4,NA,5,50,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,5,NA,NA,NA,40,1,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,5,NA,NA,NA,50,3,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,5,NA,NA,NA,60,4,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,5,NA,NA,NA,90,1,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel length,5,NA,NA,NA,100,1,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,5,NA,1,80,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,5,NA,2,90,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,5,NA,3,160,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,5,NA,4,80,NA,NA,NA,NA,AG,NA
2016-11-13,West Beach,OP/KH,Mussel depth,5,NA,5,60,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,1,NA,NA,NA,20,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,1,NA,NA,NA,30,2,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,1,NA,NA,NA,40,2,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,1,NA,NA,NA,50,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,1,NA,NA,NA,60,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,1,NA,NA,NA,70,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,1,NA,NA,NA,80,2,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,1,NA,1,70,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,1,NA,2,60,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,1,NA,3,50,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,1,NA,4,50,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,1,NA,5,30,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,2,NA,NA,NA,30,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,2,NA,NA,NA,40,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,2,NA,NA,NA,50,3,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,2,NA,NA,NA,60,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,2,NA,NA,NA,80,2,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,2,NA,NA,NA,90,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,2,NA,NA,NA,100,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,2,NA,1,110,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,2,NA,2,120,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,2,NA,3,90,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,2,NA,4,110,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,2,NA,5,60,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,3,NA,NA,NA,50,2,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,3,NA,NA,NA,60,4,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,3,NA,NA,NA,70,3,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,3,NA,NA,NA,80,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,3,NA,1,70,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,3,NA,2,80,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,3,NA,3,70,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,3,NA,4,100,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,3,NA,5,80,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,4,NA,NA,NA,30,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,4,NA,NA,NA,40,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,4,NA,NA,NA,50,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,4,NA,NA,NA,60,3,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,4,NA,NA,NA,70,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,4,NA,NA,NA,80,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,4,NA,NA,NA,90,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,4,NA,NA,NA,100,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,4,NA,1,80,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,4,NA,2,80,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,4,NA,3,80,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,4,NA,4,90,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,4,NA,5,90,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,5,NA,NA,NA,30,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,5,NA,NA,NA,40,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,5,NA,NA,NA,50,3,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,5,NA,NA,NA,60,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,5,NA,NA,NA,70,1,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel length,5,NA,NA,NA,80,3,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,5,NA,1,60,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,5,NA,2,40,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,5,NA,3,70,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,5,NA,4,90,NA,NA,NA,NA,AG,NA
2016-11-14,North Beach,OP/KH,Mussel depth,5,NA,5,60,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,1,NA,NA,NA,30,2,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,1,NA,NA,NA,40,3,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,1,NA,NA,NA,50,2,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,1,NA,NA,NA,70,2,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,1,NA,NA,NA,80,1,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,1,NA,1,40,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,1,NA,2,50,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,1,NA,3,70,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,1,NA,4,100,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,1,NA,5,30,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,2,NA,NA,NA,30,1,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,2,NA,NA,NA,40,2,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,2,NA,NA,NA,50,1,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,2,NA,NA,NA,60,2,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,2,NA,NA,NA,70,3,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,2,NA,NA,NA,80,1,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,2,NA,1,70,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,2,NA,2,60,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,2,NA,3,50,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,2,NA,4,80,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,2,NA,5,60,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,3,NA,NA,NA,20,1,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,3,NA,NA,NA,30,2,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,3,NA,NA,NA,40,3,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,3,NA,NA,NA,50,2,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,3,NA,NA,NA,60,2,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,3,NA,1,120,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,3,NA,2,80,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,3,NA,3,50,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,3,NA,4,50,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,3,NA,5,40,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,4,NA,NA,NA,40,1,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,4,NA,NA,NA,50,1,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,4,NA,NA,NA,60,5,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,4,NA,NA,NA,70,1,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,4,NA,NA,NA,80,1,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,4,NA,NA,NA,90,1,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,4,NA,1,120,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,4,NA,2,110,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,4,NA,3,100,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,4,NA,4,60,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,4,NA,5,110,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,5,NA,NA,NA,30,3,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,5,NA,NA,NA,40,2,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,5,NA,NA,NA,60,3,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel length,5,NA,NA,NA,70,2,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,5,NA,1,80,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,5,NA,2,90,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,5,NA,3,50,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,5,NA,4,50,NA,NA,NA,NA,AG,NA
2016-11-12,Fifth Beach,OP/KH,Mussel depth,5,NA,5,40,NA,NA,NA,NA,AG,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,1,N,NA,NA,30,NA,1,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,1,N,NA,NA,40,NA,1,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,1,N,NA,NA,50,NA,2,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,1,N,NA,NA,60,NA,1,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,1,N,NA,NA,70,NA,3,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,1,N,NA,NA,90,NA,2,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel depth,1,N,1,120,NA,NA,NA,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel depth,1,N,2,50,NA,NA,NA,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel depth,1,N,3,60,NA,NA,NA,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel depth,1,N,4,130,NA,NA,NA,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel depth,1,N,5,50,NA,NA,NA,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,2,N,NA,NA,30,NA,1,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,2,N,NA,NA,40,NA,1,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,2,N,NA,NA,50,1,1,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,2,N,NA,NA,60,NA,6,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,2,N,NA,NA,90,NA,1,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel depth,2,N,1,90,NA,NA,NA,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel depth,2,N,2,100,NA,NA,NA,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel depth,2,N,3,70,NA,NA,NA,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel depth,2,N,4,120,NA,NA,NA,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel depth,2,N,5,60,NA,NA,NA,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,3,N,NA,NA,30,NA,1,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,3,N,NA,NA,40,NA,1,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,3,N,NA,NA,50,NA,1,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,3,N,NA,NA,60,NA,1,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,3,N,NA,NA,70,NA,1,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,3,N,NA,NA,80,NA,2,GSB,TF,NA
2017-02-22,Fifth Beach,BMM/KH,Mussel length,3,N,NA,NA,90,NA,2,GSB,TF,NA
